trabajador_id,licencia_actual_id,vuelo_id,nombre_compania,codigo_compania,rol
8,15.0,100.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
32,,42.0,LATAM INTER,LAT,Paramedico
17,28.0,79.0,EASTERN AIRLINES,EAL,Piloto
45,,74.0,EASTERN AIRLINES,EAL,Paramedico
0,37.0,62.0,NO_COMPANY,NCY,Copiloto
15,12.0,46.0,EASTERN AIRLINES,EAL,Piloto
46,,38.0,KALITTA AIR,KAI,Tripulante de Cabina
59,48.0,35.0,KALITTA AIR,KAI,Copiloto
59,48.0,48.0,QANTAS,QAF,Piloto
59,17.0,35.0,EASTERN AIRLINES,EAL,Copiloto
22,,90.0,LACSA,LRC,Tripulante de Cabina
59,17.0,2.0,BRITISH,BTA,Piloto
23,49.0,62.0,MARTINAIR HOLLAND,MPH,Piloto
8,15.0,0.0,LATAM INTER,LAT,Piloto
35,,31.0,IBERIA,IBE,Paramedico
23,49.0,97.0,NO_COMPANY,NCY,Piloto
24,35.0,85.0,LATAM ECUADOR,XLE,Copiloto
0,37.0,70.0,LACSA,LRC,Copiloto
46,,136.0,UNITED,UAN,Tripulante de Cabina
23,49.0,24.0,LACSA,LRC,Copiloto
25,47.0,103.0,EASTERN AIRLINES,EAL,Copiloto
31,50.0,16.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
21,51.0,124.0,LATAM ECUADOR,XLE,Copiloto
24,35.0,112.0,LATAM ECUADOR,XLE,Piloto
56,,98.0,UNITED,UAN,Tripulante de Cabina
2,,68.0,KALITTA AIR,KAI,Tripulante de Cabina
13,,8.0,KOREAN AIR,KEA,Tripulante de Cabina
13,,107.0,KALITTA AIR,KAI,Tripulante de Cabina
15,46.0,134.0,LACSA,LRC,Piloto
34,2.0,34.0,LATAM ARGENTINA,LAM,Piloto
8,15.0,107.0,LACSA,LRC,Copiloto
25,47.0,125.0,EASTERN AIRLINES,EAL,Copiloto
11,,22.0,NO_COMPANY,NCY,Tripulante de Cabina
41,19.0,25.0,LATAM DOMESTICO,LUD,Piloto
25,36.0,148.0,BRITISH,BTA,Copiloto
25,36.0,81.0,KALITTA AIR,KAI,Piloto
32,,79.0,LATAM INTER,LAT,Paramedico
30,,135.0,LATAM CARGO,UCA,Paramedico
41,19.0,93.0,IBERIA,IBE,Piloto
59,48.0,57.0,BRITISH,BTA,Copiloto
59,17.0,20.0,ALITALIA,AZI,Copiloto
8,15.0,12.0,AEROVIAS DAP (centro/norte),ADC,Piloto
8,15.0,76.0,LATAM DOMESTICO,LUD,Copiloto
34,2.0,109.0,OCEANAIR,COG,Copiloto
0,37.0,62.0,LATAM CARGO,UCA,Copiloto
59,17.0,117.0,LATAM ARGENTINA,LAM,Copiloto
42,,130.0,KALITTA AIR,KAI,Tripulante de Cabina
48,,52.0,LAW,LAW,Tripulante de Cabina
53,,61.0,AEROVIAS DAP (centro/norte),ADC,Paramedico
59,17.0,1.0,NO_COMPANY,NCY,Copiloto
31,50.0,71.0,AEROVIAS DAP (centro/norte),ADC,Piloto
28,,9.0,LAW,LAW,Tripulante de Cabina
37,25.0,83.0,LAW,LAW,Copiloto
59,17.0,13.0,NO_COMPANY,NCY,Piloto
21,22.0,133.0,LATAM ECUADOR,XLE,Piloto
15,12.0,134.0,IBERIA,IBE,Piloto
24,35.0,25.0,ETHOPIAN AIRLINES,ETA,Copiloto
25,47.0,145.0,BRITISH,BTA,Piloto
25,36.0,142.0,AEROVIAS DAP (centro/norte),ADC,Piloto
8,45.0,76.0,MARTINAIR HOLLAND,MPH,Copiloto
59,48.0,53.0,KOREAN AIR,KEA,Piloto
59,48.0,31.0,NO_COMPANY,NCY,Piloto
56,,66.0,UNITED,UAN,Tripulante de Cabina
59,17.0,129.0,KALITTA AIR,KAI,Copiloto
32,,148.0,QANTAS,QAF,Paramedico
0,37.0,86.0,LACSA,LRC,Piloto
27,,57.0,ALITALIA,AZI,Paramedico
49,,99.0,UNITED,UAN,Paramedico
37,25.0,32.0,BRITISH,BTA,Piloto
17,28.0,47.0,OCEANAIR,COG,Copiloto
21,22.0,136.0,OCEANAIR,COG,Piloto
59,17.0,53.0,BRITISH,BTA,Piloto
40,,100.0,LAW,LAW,Paramedico
25,36.0,81.0,LATAM CARGO,UCA,Piloto
32,,79.0,QANTAS,QAF,Paramedico
8,45.0,142.0,LATAM DOMESTICO,LUD,Copiloto
25,36.0,148.0,KALITTA AIR,KAI,Copiloto
52,,26.0,LAW,LAW,Paramedico
22,,130.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
4,,98.0,KALITTA AIR,KAI,Tripulante de Cabina
50,,95.0,UNITED,UAN,Paramedico
8,15.0,88.0,LATAM ECUADOR,XLE,Copiloto
37,25.0,91.0,QANTAS,QAF,Copiloto
12,,56.0,KOREAN AIR,KEA,Tripulante de Cabina
58,,5.0,LACSA,LRC,Tripulante de Cabina
7,7.0,1.0,BRITISH,BTA,Piloto
37,25.0,82.0,QANTAS,QAF,Piloto
21,51.0,98.0,IBERIA,IBE,Copiloto
59,48.0,101.0,QANTAS,QAF,Copiloto
39,,9.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
20,,24.0,LACSA,LRC,Paramedico
59,48.0,108.0,OCEANAIR,COG,Piloto
45,,52.0,MARTINAIR HOLLAND,MPH,Paramedico
2,,2.0,IBERIA,IBE,Tripulante de Cabina
34,2.0,34.0,ALITALIA,AZI,Piloto
56,,27.0,UNITED,UAN,Tripulante de Cabina
59,48.0,3.0,BRITISH,BTA,Copiloto
38,31.0,90.0,UNITED,UAN,Piloto
34,41.0,50.0,OCEANAIR,COG,Copiloto
56,,139.0,IBERIA,IBE,Tripulante de Cabina
23,49.0,52.0,LAW,LAW,Piloto
22,,89.0,ALITALIA,AZI,Tripulante de Cabina
37,25.0,105.0,LATAM INTER,LAT,Copiloto
37,25.0,27.0,LAW,LAW,Copiloto
59,17.0,129.0,OCEANAIR,COG,Copiloto
56,,136.0,BRITISH,BTA,Tripulante de Cabina
15,12.0,24.0,LATAM ARGENTINA,LAM,Piloto
59,48.0,73.0,LAW,LAW,Copiloto
56,,115.0,KALITTA AIR,KAI,Tripulante de Cabina
31,50.0,135.0,LAW,LAW,Copiloto
8,45.0,6.0,LATAM ARGENTINA,LAM,Copiloto
59,48.0,73.0,EASTERN AIRLINES,EAL,Copiloto
25,36.0,145.0,KALITTA AIR,KAI,Piloto
31,50.0,57.0,LAW,LAW,Piloto
35,,32.0,QANTAS,QAF,Paramedico
8,15.0,55.0,LATAM INTER,LAT,Copiloto
25,36.0,58.0,KALITTA AIR,KAI,Copiloto
8,15.0,67.0,ETHOPIAN AIRLINES,ETA,Piloto
27,,17.0,ALITALIA,AZI,Paramedico
21,22.0,28.0,AEROVIAS DAP (centro/norte),ADC,Piloto
23,49.0,14.0,NO_COMPANY,NCY,Piloto
17,28.0,120.0,EASTERN AIRLINES,EAL,Copiloto
59,17.0,31.0,LAW,LAW,Piloto
59,48.0,123.0,KALITTA AIR,KAI,Copiloto
9,29.0,42.0,MARTINAIR HOLLAND,MPH,Copiloto
59,17.0,65.0,QANTAS,QAF,Piloto
11,,45.0,LATAM INTER,LAT,Tripulante de Cabina
37,25.0,91.0,LAW,LAW,Copiloto
21,22.0,111.0,KALITTA AIR,KAI,Copiloto
59,48.0,17.0,KOREAN AIR,KEA,Piloto
15,46.0,46.0,EASTERN AIRLINES,EAL,Piloto
17,28.0,118.0,OCEANAIR,COG,Piloto
5,,138.0,ALITALIA,AZI,Tripulante de Cabina
31,50.0,18.0,ETHOPIAN AIRLINES,ETA,Copiloto
59,48.0,129.0,UNITED,UAN,Copiloto
25,36.0,125.0,LATAM ECUADOR,XLE,Copiloto
59,17.0,4.0,EASTERN AIRLINES,EAL,Copiloto
25,47.0,148.0,LATAM CARGO,UCA,Copiloto
1,,50.0,LATAM ECUADOR,XLE,Tripulante de Cabina
8,15.0,56.0,LATAM ARGENTINA,LAM,Piloto
22,,130.0,OCEANAIR,COG,Tripulante de Cabina
17,28.0,89.0,OCEANAIR,COG,Copiloto
12,,127.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
31,50.0,23.0,NO_COMPANY,NCY,Piloto
21,51.0,38.0,OCEANAIR,COG,Piloto
8,45.0,67.0,IBERIA,IBE,Piloto
18,,81.0,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina
16,,10.0,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina
34,41.0,106.0,OCEANAIR,COG,Copiloto
38,31.0,123.0,UNITED,UAN,Piloto
59,17.0,74.0,KALITTA AIR,KAI,Piloto
5,,101.0,KALITTA AIR,KAI,Tripulante de Cabina
21,22.0,54.0,IBERIA,IBE,Piloto
4,,32.0,KALITTA AIR,KAI,Tripulante de Cabina
8,15.0,12.0,LATAM ARGENTINA,LAM,Piloto
59,48.0,57.0,NO_COMPANY,NCY,Copiloto
24,35.0,95.0,KOREAN AIR,KEA,Copiloto
53,,38.0,AEROVIAS DAP (centro/norte),ADC,Paramedico
42,,115.0,ALITALIA,AZI,Tripulante de Cabina
4,,98.0,OCEANAIR,COG,Tripulante de Cabina
25,36.0,141.0,LATAM CARGO,UCA,Copiloto
5,,40.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
11,,134.0,NO_COMPANY,NCY,Tripulante de Cabina
2,,138.0,LAW,LAW,Tripulante de Cabina
8,15.0,6.0,LATAM ARGENTINA,LAM,Copiloto
25,47.0,142.0,KALITTA AIR,KAI,Piloto
42,,19.0,ALITALIA,AZI,Tripulante de Cabina
0,37.0,143.0,IBERIA,IBE,Copiloto
58,,68.0,NO_COMPANY,NCY,Tripulante de Cabina
8,45.0,131.0,LATAM ECUADOR,XLE,Piloto
31,50.0,37.0,NO_COMPANY,NCY,Copiloto
8,45.0,60.0,MARTINAIR HOLLAND,MPH,Copiloto
34,41.0,6.0,UNITED,UAN,Piloto
25,47.0,142.0,EASTERN AIRLINES,EAL,Piloto
12,,7.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
17,28.0,79.0,MARTINAIR HOLLAND,MPH,Piloto
59,48.0,126.0,UNITED,UAN,Copiloto
27,,17.0,NO_COMPANY,NCY,Paramedico
15,46.0,44.0,IBERIA,IBE,Piloto
31,50.0,37.0,LATAM ECUADOR,XLE,Copiloto
58,,1.0,LACSA,LRC,Tripulante de Cabina
59,48.0,123.0,KOREAN AIR,KEA,Copiloto
34,41.0,34.0,ALITALIA,AZI,Piloto
8,45.0,56.0,LATAM ECUADOR,XLE,Piloto
12,,3.0,LAW,LAW,Tripulante de Cabina
59,17.0,52.0,BRITISH,BTA,Copiloto
37,25.0,105.0,BRITISH,BTA,Copiloto
59,48.0,123.0,OCEANAIR,COG,Copiloto
20,,110.0,LATAM ARGENTINA,LAM,Paramedico
38,40.0,74.0,EASTERN AIRLINES,EAL,Copiloto
38,40.0,99.0,EASTERN AIRLINES,EAL,Piloto              
12,,61.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
19,,10.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
43,,127.0,BRITISH,BTA,Paramedico
37,25.0,82.0,BRITISH,BTA,Piloto
21,51.0,135.0,OCEANAIR,COG,Piloto
46,,50.0,UNITED,UAN,Tripulante de Cabina
25,47.0,58.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
21,22.0,140.0,AEROVIAS DAP (centro/norte),ADC,Piloto
8,15.0,110.0,IBERIA,IBE,Piloto
59,48.0,66.0,KALITTA AIR,KAI,Piloto
22,,99.0,KALITTA AIR,KAI,Tripulante de Cabina
1,,6.0,KOREAN AIR,KEA,Tripulante de Cabina
8,15.0,55.0,MARTINAIR HOLLAND,MPH,Copiloto
37,25.0,63.0,LATAM INTER,LAT,Piloto
22,,99.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
8,15.0,41.0,IBERIA,IBE,Copiloto
59,48.0,4.0,UNITED,UAN,Copiloto
8,15.0,41.0,LACSA,LRC,Copiloto
22,,101.0,LACSA,LRC,Tripulante de Cabina
8,45.0,109.0,LATAM ARGENTINA,LAM,Piloto
19,,85.0,MARTINAIR HOLLAND,MPH,Tripulante de Cabina
15,12.0,77.0,IBERIA,IBE,Copiloto
25,47.0,145.0,EASTERN AIRLINES,EAL,Piloto
59,48.0,65.0,LATAM ARGENTINA,LAM,Piloto
18,,107.0,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina
13,,38.0,LATAM CARGO,UCA,Tripulante de Cabina
49,,139.0,KALITTA AIR,KAI,Paramedico
9,29.0,65.0,MARTINAIR HOLLAND,MPH,Copiloto
34,2.0,108.0,ALITALIA,AZI,Copiloto
34,2.0,121.0,LATAM ARGENTINA,LAM,Copiloto
0,37.0,70.0,ALITALIA,AZI,Copiloto
50,,85.0,LATAM ECUADOR,XLE,Paramedico
8,45.0,60.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
8,45.0,6.0,MARTINAIR HOLLAND,MPH,Copiloto
59,17.0,117.0,EASTERN AIRLINES,EAL,Copiloto
25,47.0,33.0,AEROVIAS DAP (centro/norte),ADC,Piloto
37,25.0,94.0,QANTAS,QAF,Piloto
17,28.0,120.0,MARTINAIR HOLLAND,MPH,Copiloto
47,,111.0,LATAM ARGENTINA,LAM,Paramedico
8,45.0,144.0,LATAM ARGENTINA,LAM,Copiloto
51,,138.0,NO_COMPANY,NCY,Tripulante de Cabina
34,41.0,47.0,LATAM ARGENTINA,LAM,Piloto
31,50.0,85.0,LATAM ECUADOR,XLE,Piloto
21,22.0,135.0,OCEANAIR,COG,Piloto
8,45.0,0.0,ETHOPIAN AIRLINES,ETA,Piloto
45,,123.0,MARTINAIR HOLLAND,MPH,Paramedico
16,,12.0,LATAM ECUADOR,XLE,Tripulante de Cabina
17,28.0,90.0,LATAM INTER,LAT,Copiloto
16,,112.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
59,48.0,1.0,LAW,LAW,Copiloto
59,48.0,2.0,KOREAN AIR,KEA,Piloto
37,25.0,79.0,LAW,LAW,Copiloto
22,,108.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
37,25.0,79.0,BRITISH,BTA,Copiloto
25,47.0,37.0,EASTERN AIRLINES,EAL,Piloto
59,17.0,1.0,KALITTA AIR,KAI,Copiloto
59,48.0,59.0,QANTAS,QAF,Copiloto
37,25.0,113.0,LATAM INTER,LAT,Piloto
37,25.0,4.0,LATAM INTER,LAT,Piloto
59,48.0,86.0,NO_COMPANY,NCY,Copiloto
23,49.0,24.0,LAW,LAW,Copiloto
54,0.0,132.0,ALITALIA,AZI,Piloto
59,48.0,35.0,QANTAS,QAF,Copiloto
40,,88.0,ETHOPIAN AIRLINES,ETA,Paramedico
8,15.0,87.0,MARTINAIR HOLLAND,MPH,Copiloto
37,25.0,113.0,KOREAN AIR,KEA,Piloto
59,48.0,48.0,OCEANAIR,COG,Piloto
13,,20.0,LATAM CARGO,UCA,Tripulante de Cabina
49,,99.0,KALITTA AIR,KAI,Paramedico
15,12.0,130.0,LACSA,LRC,Piloto
8,45.0,76.0,LATAM CARGO,UCA,Copiloto
25,47.0,29.0,BRITISH,BTA,Piloto
22,,36.0,LACSA,LRC,Tripulante de Cabina
58,,39.0,BRITISH,BTA,Tripulante de Cabina
59,17.0,117.0,ALITALIA,AZI,Copiloto
59,17.0,126.0,BRITISH,BTA,Copiloto
34,2.0,47.0,LATAM ARGENTINA,LAM,Piloto
25,36.0,119.0,EASTERN AIRLINES,EAL,Copiloto
56,,124.0,UNITED,UAN,Tripulante de Cabina
40,,39.0,NO_COMPANY,NCY,Paramedico
21,22.0,61.0,LATAM ECUADOR,XLE,Piloto
8,15.0,12.0,LATAM CARGO,UCA,Piloto
59,17.0,53.0,OCEANAIR,COG,Piloto
1,,34.0,LATAM ECUADOR,XLE,Tripulante de Cabina
25,36.0,147.0,LATAM CARGO,UCA,Copiloto
59,17.0,73.0,LAW,LAW,Copiloto
22,,110.0,KALITTA AIR,KAI,Tripulante de Cabina
22,,73.0,KALITTA AIR,KAI,Tripulante de Cabina
42,,24.0,KALITTA AIR,KAI,Tripulante de Cabina
46,,133.0,UNITED,UAN,Tripulante de Cabina
31,50.0,26.0,LAW,LAW,Copiloto
5,,30.0,KALITTA AIR,KAI,Tripulante de Cabina
41,19.0,50.0,LATAM DOMESTICO,LUD,Piloto
14,,121.0,BRITISH,BTA,Tripulante de Cabina
24,35.0,58.0,LATAM ECUADOR,XLE,Piloto
7,7.0,133.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
15,46.0,131.0,LATAM INTER,LAT,Copiloto
21,22.0,98.0,LATAM ECUADOR,XLE,Copiloto
59,17.0,98.0,NO_COMPANY,NCY,Piloto
8,15.0,144.0,MARTINAIR HOLLAND,MPH,Copiloto
8,15.0,64.0,LATAM INTER,LAT,Copiloto
59,48.0,2.0,OCEANAIR,COG,Piloto
21,22.0,98.0,KALITTA AIR,KAI,Copiloto
53,,91.0,BRITISH,BTA,Paramedico
58,,17.0,NO_COMPANY,NCY,Tripulante de Cabina
59,48.0,20.0,KALITTA AIR,KAI,Copiloto
8,15.0,142.0,MARTINAIR HOLLAND,MPH,Copiloto
59,48.0,39.0,KOREAN AIR,KEA,Piloto
39,,126.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
56,,108.0,IBERIA,IBE,Tripulante de Cabina
8,45.0,88.0,LATAM CARGO,UCA,Copiloto
59,48.0,108.0,LAW,LAW,Piloto
0,37.0,75.0,LACSA,LRC,Copiloto
2,,124.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
2,,48.0,BRITISH,BTA,Tripulante de Cabina
59,17.0,86.0,LAW,LAW,Copiloto
59,48.0,3.0,EASTERN AIRLINES,EAL,Copiloto
59,17.0,52.0,UNITED,UAN,Copiloto
59,17.0,66.0,LATAM ARGENTINA,LAM,Piloto
16,,125.0,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina
34,41.0,102.0,OCEANAIR,COG,Copiloto
37,25.0,15.0,LATAM INTER,LAT,Piloto
34,2.0,102.0,ALITALIA,AZI,Copiloto
7,7.0,133.0,KALITTA AIR,KAI,Copiloto
51,,38.0,KALITTA AIR,KAI,Tripulante de Cabina
59,48.0,73.0,UNITED,UAN,Copiloto
58,,23.0,UNITED,UAN,Tripulante de Cabina
27,,101.0,NO_COMPANY,NCY,Paramedico
7,7.0,54.0,KALITTA AIR,KAI,Copiloto
5,,141.0,UNITED,UAN,Tripulante de Cabina
53,,56.0,AEROVIAS DAP (centro/norte),ADC,Paramedico
7,7.0,8.0,ALITALIA,AZI,Piloto
50,,2.0,UNITED,UAN,Paramedico
59,48.0,52.0,OCEANAIR,COG,Copiloto
8,15.0,64.0,LATAM ARGENTINA,LAM,Copiloto
14,,90.0,BRITISH,BTA,Tripulante de Cabina
8,45.0,0.0,LATAM CARGO,UCA,Piloto
34,2.0,109.0,QANTAS,QAF,Copiloto
48,,9.0,LAW,LAW,Tripulante de Cabina
7,7.0,68.0,KALITTA AIR,KAI,Piloto
4,,32.0,OCEANAIR,COG,Tripulante de Cabina
59,17.0,17.0,UNITED,UAN,Piloto
11,,132.0,LATAM INTER,LAT,Tripulante de Cabina
25,47.0,37.0,LATAM ECUADOR,XLE,Piloto
7,7.0,19.0,KALITTA AIR,KAI,Piloto
12,,9.0,KOREAN AIR,KEA,Tripulante de Cabina
25,36.0,80.0,LATAM ECUADOR,XLE,Piloto
22,,74.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
21,22.0,32.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
23,49.0,44.0,NO_COMPANY,NCY,Copiloto
30,,143.0,LATAM ECUADOR,XLE,Paramedico
34,41.0,42.0,LATAM ARGENTINA,LAM,Piloto
25,36.0,128.0,KALITTA AIR,KAI,Piloto
54,0.0,100.0,KOREAN AIR,KEA,Piloto
25,36.0,144.0,LATAM CARGO,UCA,Piloto
59,17.0,29.0,NO_COMPANY,NCY,Copiloto
59,17.0,4.0,NO_COMPANY,NCY,Copiloto
59,48.0,108.0,EASTERN AIRLINES,EAL,Piloto
8,15.0,88.0,IBERIA,IBE,Copiloto
59,48.0,1.0,ALITALIA,AZI,Copiloto
5,,50.0,KALITTA AIR,KAI,Tripulante de Cabina
51,,39.0,LAW,LAW,Tripulante de Cabina
23,49.0,22.0,LAW,LAW,Piloto
34,2.0,106.0,OCEANAIR,COG,Copiloto
58,,103.0,LACSA,LRC,Tripulante de Cabina
47,,129.0,EASTERN AIRLINES,EAL,Paramedico
59,48.0,129.0,BRITISH,BTA,Copiloto
35,,93.0,IBERIA,IBE,Paramedico
25,47.0,33.0,LATAM CARGO,UCA,Piloto
2,,46.0,LAW,LAW,Tripulante de Cabina
59,48.0,111.0,EASTERN AIRLINES,EAL,Piloto
25,36.0,91.0,AEROVIAS DAP (centro/norte),ADC,Piloto
22,,73.0,OCEANAIR,COG,Tripulante de Cabina
31,50.0,85.0,AEROVIAS DAP (centro/norte),ADC,Piloto
53,,128.0,AEROVIAS DAP (centro/norte),ADC,Paramedico
4,,111.0,LAW,LAW,Tripulante de Cabina
59,48.0,31.0,LAW,LAW,Piloto
59,48.0,117.0,OCEANAIR,COG,Copiloto
25,47.0,148.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
34,2.0,30.0,QANTAS,QAF,Copiloto
25,36.0,138.0,KALITTA AIR,KAI,Copiloto
38,40.0,121.0,UNITED,UAN,Piloto
28,,9.0,LATAM INTER,LAT,Tripulante de Cabina
22,,137.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
45,,48.0,EASTERN AIRLINES,EAL,Paramedico
59,17.0,53.0,UNITED,UAN,Piloto
13,,8.0,LATAM CARGO,UCA,Tripulante de Cabina
21,51.0,61.0,KALITTA AIR,KAI,Piloto
52,,28.0,KALITTA AIR,KAI,Paramedico
59,17.0,53.0,QANTAS,QAF,Piloto
38,31.0,90.0,LATAM DOMESTICO,LUD,Piloto
21,51.0,56.0,LATAM ECUADOR,XLE,Copiloto
0,37.0,78.0,ALITALIA,AZI,Copiloto
56,,38.0,KALITTA AIR,KAI,Tripulante de Cabina
59,48.0,57.0,LATAM ARGENTINA,LAM,Copiloto
27,,59.0,ALITALIA,AZI,Paramedico
12,,113.0,LAW,LAW,Tripulante de Cabina
14,,64.0,BRITISH,BTA,Tripulante de Cabina
2,,136.0,IBERIA,IBE,Tripulante de Cabina
23,49.0,130.0,LAW,LAW,Copiloto
39,,71.0,LAW,LAW,Tripulante de Cabina
34,41.0,109.0,LATAM DOMESTICO,LUD,Copiloto
58,,99.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
25,36.0,72.0,EASTERN AIRLINES,EAL,Piloto
30,,84.0,LATAM CARGO,UCA,Paramedico
15,46.0,130.0,LATAM ARGENTINA,LAM,Piloto
2,,93.0,BRITISH,BTA,Tripulante de Cabina
25,36.0,91.0,EASTERN AIRLINES,EAL,Piloto
39,,126.0,LAW,LAW,Tripulante de Cabina
31,50.0,105.0,LAW,LAW,Piloto
37,25.0,4.0,QANTAS,QAF,Piloto
38,40.0,123.0,LATAM DOMESTICO,LUD,Piloto
25,36.0,147.0,KALITTA AIR,KAI,Copiloto
10,11.0,78.0,LATAM ARGENTINA,LAM,Piloto
40,,25.0,ETHOPIAN AIRLINES,ETA,Paramedico
7,7.0,61.0,KALITTA AIR,KAI,Copiloto
41,19.0,20.0,IBERIA,IBE,Piloto
8,15.0,131.0,LATAM ECUADOR,XLE,Piloto
21,51.0,115.0,AEROVIAS DAP (centro/norte),ADC,Piloto
59,17.0,1.0,BRITISH,BTA,Copiloto
35,,104.0,OCEANAIR,COG,Paramedico
0,37.0,40.0,LACSA,LRC,Copiloto
23,49.0,24.0,NO_COMPANY,NCY,Copiloto
10,11.0,0.0,LATAM ARGENTINA,LAM,Copiloto
0,37.0,148.0,IBERIA,IBE,Piloto
24,35.0,125.0,KOREAN AIR,KEA,Piloto
34,41.0,50.0,LATAM ARGENTINA,LAM,Copiloto
59,17.0,140.0,UNITED,UAN,Copiloto
24,35.0,21.0,LATAM CARGO,UCA,Piloto
59,17.0,117.0,QANTAS,QAF,Copiloto
23,49.0,92.0,LAW,LAW,Piloto
59,17.0,17.0,EASTERN AIRLINES,EAL,Piloto
13,,63.0,KOREAN AIR,KEA,Tripulante de Cabina
15,46.0,77.0,LACSA,LRC,Copiloto
15,12.0,46.0,IBERIA,IBE,Piloto
21,51.0,140.0,AEROVIAS DAP (centro/norte),ADC,Piloto
25,47.0,58.0,BRITISH,BTA,Copiloto
25,47.0,141.0,LATAM ECUADOR,XLE,Copiloto
9,29.0,65.0,BRITISH,BTA,Copiloto
9,29.0,27.0,BRITISH,BTA,Piloto
37,25.0,16.0,KOREAN AIR,KEA,Piloto
56,,111.0,IBERIA,IBE,Tripulante de Cabina
59,17.0,13.0,LAW,LAW,Piloto
59,48.0,17.0,NO_COMPANY,NCY,Piloto
42,,130.0,LACSA,LRC,Tripulante de Cabina
59,48.0,117.0,ALITALIA,AZI,Copiloto
7,7.0,133.0,BRITISH,BTA,Copiloto
24,35.0,112.0,ETHOPIAN AIRLINES,ETA,Piloto
34,41.0,73.0,OCEANAIR,COG,Piloto
20,,63.0,LACSA,LRC,Paramedico
59,17.0,99.0,BRITISH,BTA,Copiloto
58,,29.0,LACSA,LRC,Tripulante de Cabina
23,49.0,97.0,LAW,LAW,Piloto
43,,119.0,BRITISH,BTA,Paramedico
7,7.0,61.0,NO_COMPANY,NCY,Copiloto
42,,51.0,KALITTA AIR,KAI,Tripulante de Cabina
13,,139.0,KALITTA AIR,KAI,Tripulante de Cabina
8,15.0,45.0,MARTINAIR HOLLAND,MPH,Piloto
47,,76.0,EASTERN AIRLINES,EAL,Paramedico
34,2.0,106.0,ALITALIA,AZI,Copiloto
46,,30.0,KALITTA AIR,KAI,Tripulante de Cabina
25,47.0,148.0,KALITTA AIR,KAI,Copiloto
5,,136.0,KALITTA AIR,KAI,Tripulante de Cabina
26,,96.0,MARTINAIR HOLLAND,MPH,Tripulante de Cabina
24,35.0,146.0,KOREAN AIR,KEA,Copiloto
8,15.0,131.0,LATAM DOMESTICO,LUD,Piloto
8,45.0,87.0,LATAM INTER,LAT,Copiloto
24,35.0,84.0,IBERIA,IBE,Piloto
59,17.0,20.0,LATAM ARGENTINA,LAM,Copiloto
35,,36.0,OCEANAIR,COG,Paramedico
11,,132.0,NO_COMPANY,NCY,Tripulante de Cabina
8,45.0,60.0,LATAM ARGENTINA,LAM,Copiloto
59,17.0,53.0,EASTERN AIRLINES,EAL,Piloto
23,49.0,48.0,LACSA,LRC,Copiloto
15,46.0,44.0,LATAM ARGENTINA,LAM,Piloto
31,50.0,69.0,ETHOPIAN AIRLINES,ETA,Copiloto
25,36.0,29.0,LATAM ECUADOR,XLE,Piloto
23,49.0,122.0,LAW,LAW,Piloto
37,25.0,67.0,QANTAS,QAF,Copiloto
59,17.0,31.0,KOREAN AIR,KEA,Piloto
59,17.0,2.0,KOREAN AIR,KEA,Piloto
33,,31.0,QANTAS,QAF,Tripulante de Cabina
25,47.0,112.0,EASTERN AIRLINES,EAL,Copiloto
18,,143.0,LATAM CARGO,UCA,Tripulante de Cabina
28,,132.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
5,,75.0,UNITED,UAN,Tripulante de Cabina
30,,6.0,LATAM DOMESTICO,LUD,Paramedico
8,15.0,132.0,LATAM ECUADOR,XLE,Copiloto
8,45.0,107.0,LACSA,LRC,Copiloto
8,45.0,45.0,AEROVIAS DAP (centro/norte),ADC,Piloto
56,,139.0,OCEANAIR,COG,Tripulante de Cabina
54,0.0,11.0,LATAM INTER,LAT,Copiloto
25,36.0,137.0,LATAM ECUADOR,XLE,Piloto
0,37.0,23.0,ALITALIA,AZI,Copiloto
