trabajador_id,licencia_actual_id,vuelo_id,nombre_compania,codigo_compania,rol,numero_trabajador
8,45,12,IBERIA,IBE,Piloto,1603
21,51,139,OCEANAIR,COG,Copiloto,1604
12,0,7,KOREAN AIR,KEA,Tripulante de Cabina,1605
7,7,136,NO_COMPANY,NCY,Copiloto,1606
46,0,8,KALITTA AIR,KAI,Tripulante de Cabina,1607
56,0,98,OCEANAIR,COG,Tripulante de Cabina,1608
56,0,81,LATAM ARGENTINA,LAM,Tripulante de Cabina,1609
21,51,98,AEROVIAS DAP (centro/norte),ADC,Copiloto,1610
8,45,60,IBERIA,IBE,Copiloto,1611
15,46,24,LATAM ARGENTINA,LAM,Piloto,1612
35,0,124,OCEANAIR,COG,Paramedico,1613
19,0,87,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,1614
37,25,27,OCEANAIR,COG,Copiloto,1615
21,51,135,LATAM ECUADOR,XLE,Piloto,1616
25,36,80,AEROVIAS DAP (centro/norte),ADC,Piloto,1617
58,0,17,LACSA,LRC,Tripulante de Cabina,1618
38,40,74,LATAM DOMESTICO,LUD,Copiloto,1619
25,47,33,LATAM ECUADOR,XLE,Piloto,1620
21,51,139,LATAM ECUADOR,XLE,Copiloto,1621
8,15,119,MARTINAIR HOLLAND,MPH,Piloto,1622
59,48,39,ALITALIA,AZI,Piloto,1623
19,0,114,MARTINAIR HOLLAND,MPH,Tripulante de Cabina,1624
12,0,48,KOREAN AIR,KEA,Tripulante de Cabina,1625
34,2,106,LATAM DOMESTICO,LUD,Copiloto,1626
25,47,119,LATAM ECUADOR,XLE,Copiloto,1627
8,45,131,LATAM ARGENTINA,LAM,Piloto,1628
34,2,30,ALITALIA,AZI,Copiloto,1629
40,0,23,LATAM INTER,LAT,Paramedico,1630
8,15,120,LATAM CARGO,UCA,Piloto,1631
56,0,1,OCEANAIR,COG,Tripulante de Cabina,1632
56,0,27,OCEANAIR,COG,Tripulante de Cabina,1633
21,22,54,AEROVIAS DAP (centro/norte),ADC,Piloto,1634
59,17,2,OCEANAIR,COG,Piloto,1635
59,48,15,QANTAS,QAF,Copiloto,1636
59,48,73,NO_COMPANY,NCY,Copiloto,1637
59,17,1,LAW,LAW,Copiloto,1638
40,0,97,LATAM INTER,LAT,Paramedico,1639
25,36,144,KALITTA AIR,KAI,Piloto,1640
59,48,111,ALITALIA,AZI,Piloto,1641
34,2,50,LATAM DOMESTICO,LUD,Copiloto,1642
25,47,94,AEROVIAS DAP (centro/norte),ADC,Copiloto,1643
25,36,128,EASTERN AIRLINES,EAL,Piloto,1644
33,0,33,BRITISH,BTA,Tripulante de Cabina,1645
21,51,98,OCEANAIR,COG,Copiloto,1646
22,0,24,KALITTA AIR,KAI,Tripulante de Cabina,1647
22,0,90,KALITTA AIR,KAI,Tripulante de Cabina,1648
7,7,1,KALITTA AIR,KAI,Piloto,1649
8,45,56,MARTINAIR HOLLAND,MPH,Piloto,1650
37,25,129,OCEANAIR,COG,Piloto,1651
9,29,31,MARTINAIR HOLLAND,MPH,Copiloto,1652
15,12,70,LATAM INTER,LAT,Piloto,1653
8,45,67,LACSA,LRC,Piloto,1654
59,48,35,BRITISH,BTA,Copiloto,1655
51,0,54,NO_COMPANY,NCY,Tripulante de Cabina,1656
25,36,55,LATAM CARGO,UCA,Piloto,1657
4,0,2,OCEANAIR,COG,Tripulante de Cabina,1658
21,51,135,IBERIA,IBE,Piloto,1659
25,47,139,LATAM ECUADOR,XLE,Piloto,1660
4,0,136,OCEANAIR,COG,Tripulante de Cabina,1661
25,36,141,EASTERN AIRLINES,EAL,Copiloto,1662
8,45,60,LATAM CARGO,UCA,Copiloto,1663
59,48,51,KALITTA AIR,KAI,Piloto,1664
19,0,37,LATAM DOMESTICO,LUD,Tripulante de Cabina,1665
8,45,0,LATAM ARGENTINA,LAM,Piloto,1666
33,0,42,QANTAS,QAF,Tripulante de Cabina,1667
34,2,109,LATAM DOMESTICO,LUD,Copiloto,1668
52,0,69,LAW,LAW,Paramedico,1669
53,0,65,KALITTA AIR,KAI,Paramedico,1670
22,0,101,EASTERN AIRLINES,EAL,Tripulante de Cabina,1671
59,17,4,OCEANAIR,COG,Copiloto,1672
25,47,37,BRITISH,BTA,Piloto,1673
18,0,72,LATAM CARGO,UCA,Tripulante de Cabina,1674
59,48,99,ALITALIA,AZI,Copiloto,1675
25,36,58,AEROVIAS DAP (centro/norte),ADC,Copiloto,1676
15,12,70,IBERIA,IBE,Piloto,1677
59,48,53,UNITED,UAN,Piloto,1678
31,50,39,AEROVIAS DAP (centro/norte),ADC,Copiloto,1679
59,48,111,QANTAS,QAF,Piloto,1680
2,0,26,LATAM DOMESTICO,LUD,Tripulante de Cabina,1681
18,0,107,BRITISH,BTA,Tripulante de Cabina,1682
25,36,37,BRITISH,BTA,Piloto,1683
59,48,86,EASTERN AIRLINES,EAL,Copiloto,1684
22,0,28,LACSA,LRC,Tripulante de Cabina,1685
42,0,49,ALITALIA,AZI,Tripulante de Cabina,1686
28,0,67,LATAM DOMESTICO,LUD,Tripulante de Cabina,1687
40,0,39,LATAM INTER,LAT,Paramedico,1688
43,0,94,AEROVIAS DAP (centro/norte),ADC,Paramedico,1689
8,45,45,LATAM INTER,LAT,Piloto,1690
34,2,108,LATAM DOMESTICO,LUD,Copiloto,1691
30,0,58,LATAM CARGO,UCA,Paramedico,1692
2,0,26,IBERIA,IBE,Tripulante de Cabina,1693
59,17,129,KOREAN AIR,KEA,Copiloto,1694
19,0,58,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,1695
17,28,114,MARTINAIR HOLLAND,MPH,Piloto,1696
2,0,91,IBERIA,IBE,Tripulante de Cabina,1697
52,0,26,ETHOPIAN AIRLINES,ETA,Paramedico,1698
15,46,130,IBERIA,IBE,Piloto,1699
25,47,95,LATAM CARGO,UCA,Piloto,1700
59,17,15,ALITALIA,AZI,Copiloto,1701
51,0,97,NO_COMPANY,NCY,Tripulante de Cabina,1702
37,25,81,BRITISH,BTA,Copiloto,1703
58,0,87,BRITISH,BTA,Tripulante de Cabina,1704
59,17,9,KOREAN AIR,KEA,Copiloto,1705
20,0,60,LACSA,LRC,Paramedico,1706
21,22,124,KALITTA AIR,KAI,Copiloto,1707
21,22,38,LATAM ECUADOR,XLE,Piloto,1708
21,51,61,IBERIA,IBE,Piloto,1709
17,28,36,EASTERN AIRLINES,EAL,Piloto,1710
59,17,2,UNITED,UAN,Piloto,1711
13,0,72,KALITTA AIR,KAI,Tripulante de Cabina,1712
18,0,41,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,1713
19,0,6,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,1714
15,46,46,LATAM ARGENTINA,LAM,Piloto,1715
23,49,24,MARTINAIR HOLLAND,MPH,Copiloto,1716
7,7,103,ALITALIA,AZI,Piloto,1717
12,0,119,KOREAN AIR,KEA,Tripulante de Cabina,1718
56,0,81,UNITED,UAN,Tripulante de Cabina,1719
19,0,120,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,1720
25,47,55,BRITISH,BTA,Piloto,1721
59,17,4,ALITALIA,AZI,Copiloto,1722
25,47,33,EASTERN AIRLINES,EAL,Piloto,1723
8,45,110,LATAM CARGO,UCA,Piloto,1724
25,36,58,EASTERN AIRLINES,EAL,Copiloto,1725
59,17,108,QANTAS,QAF,Piloto,1726
41,19,114,IBERIA,IBE,Copiloto,1727
25,36,94,LATAM ECUADOR,XLE,Copiloto,1728
0,37,49,IBERIA,IBE,Copiloto,1729
12,0,20,LAW,LAW,Tripulante de Cabina,1730
15,12,130,LATAM ARGENTINA,LAM,Piloto,1731
47,0,111,OCEANAIR,COG,Paramedico,1732
56,0,38,LATAM ARGENTINA,LAM,Tripulante de Cabina,1733
43,0,80,BRITISH,BTA,Paramedico,1734
19,0,58,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,1735
12,0,26,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,1736
59,17,111,KOREAN AIR,KEA,Piloto,1737
30,0,21,LATAM CARGO,UCA,Paramedico,1738
58,0,44,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,1739
46,0,50,LATAM DOMESTICO,LUD,Tripulante de Cabina,1740
15,46,77,IBERIA,IBE,Copiloto,1741
8,15,0,AEROVIAS DAP (centro/norte),ADC,Piloto,1742
59,48,52,NO_COMPANY,NCY,Copiloto,1743
59,17,1,LATAM ARGENTINA,LAM,Copiloto,1744
59,48,123,ALITALIA,AZI,Copiloto,1745
59,17,20,BRITISH,BTA,Copiloto,1746
31,50,97,ETHOPIAN AIRLINES,ETA,Copiloto,1747
0,37,145,LATAM CARGO,UCA,Copiloto,1748
22,0,110,LATAM ARGENTINA,LAM,Tripulante de Cabina,1749
12,0,61,LAW,LAW,Tripulante de Cabina,1750
20,0,113,LATAM ARGENTINA,LAM,Paramedico,1751
8,45,131,LATAM CARGO,UCA,Piloto,1752
9,29,31,QANTAS,QAF,Copiloto,1753
4,0,111,KALITTA AIR,KAI,Tripulante de Cabina,1754
16,0,120,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,1755
59,48,57,EASTERN AIRLINES,EAL,Copiloto,1756
59,48,86,OCEANAIR,COG,Copiloto,1757
12,0,3,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,1758
8,45,144,ETHOPIAN AIRLINES,ETA,Copiloto,1759
8,15,120,LATAM ARGENTINA,LAM,Piloto,1760
8,45,55,LATAM INTER,LAT,Copiloto,1761
20,0,20,LACSA,LRC,Paramedico,1762
21,22,28,IBERIA,IBE,Piloto,1763
0,37,122,NO_COMPANY,NCY,Copiloto,1764
31,50,17,LATAM ECUADOR,XLE,Copiloto,1765
25,36,139,LATAM CARGO,UCA,Piloto,1766
54,0,132,KALITTA AIR,KAI,Piloto,1767
37,25,35,BRITISH,BTA,Piloto,1768
56,0,38,OCEANAIR,COG,Tripulante de Cabina,1769
0,37,122,LATAM CARGO,UCA,Copiloto,1770
59,48,57,QANTAS,QAF,Copiloto,1771
24,35,147,ETHOPIAN AIRLINES,ETA,Piloto,1772
59,48,66,OCEANAIR,COG,Piloto,1773
7,7,54,NO_COMPANY,NCY,Copiloto,1774
34,2,6,LATAM ARGENTINA,LAM,Piloto,1775
37,25,79,QANTAS,QAF,Copiloto,1776
34,2,47,ALITALIA,AZI,Piloto,1777
50,0,5,LAW,LAW,Paramedico,1778
2,0,104,LATAM DOMESTICO,LUD,Tripulante de Cabina,1779
53,0,128,KALITTA AIR,KAI,Paramedico,1780
58,0,87,UNITED,UAN,Tripulante de Cabina,1781
59,17,1,OCEANAIR,COG,Copiloto,1782
54,0,75,ALITALIA,AZI,Piloto,1783
31,50,39,NO_COMPANY,NCY,Copiloto,1784
13,0,147,LATAM CARGO,UCA,Tripulante de Cabina,1785
59,17,140,LAW,LAW,Copiloto,1786
45,0,118,EASTERN AIRLINES,EAL,Paramedico,1787
25,47,58,KALITTA AIR,KAI,Copiloto,1788
2,0,45,IBERIA,IBE,Tripulante de Cabina,1789
34,41,106,LATAM ARGENTINA,LAM,Copiloto,1790
35,0,36,QANTAS,QAF,Paramedico,1791
32,0,142,LATAM INTER,LAT,Paramedico,1792
0,37,19,LACSA,LRC,Copiloto,1793
42,0,19,KALITTA AIR,KAI,Tripulante de Cabina,1794
35,0,32,OCEANAIR,COG,Paramedico,1795
31,50,23,AEROVIAS DAP (centro/norte),ADC,Piloto,1796
19,0,69,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,1797
39,0,96,LAW,LAW,Tripulante de Cabina,1798
23,49,110,LAW,LAW,Copiloto,1799
46,0,28,LATAM DOMESTICO,LUD,Tripulante de Cabina,1800
15,12,131,LACSA,LRC,Copiloto,1801
16,0,95,EASTERN AIRLINES,EAL,Tripulante de Cabina,1802
59,17,99,EASTERN AIRLINES,EAL,Copiloto,1803
19,0,119,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,1804
59,17,3,EASTERN AIRLINES,EAL,Copiloto,1805
37,25,18,BRITISH,BTA,Piloto,1806
59,17,73,BRITISH,BTA,Copiloto,1807
19,0,10,MARTINAIR HOLLAND,MPH,Tripulante de Cabina,1808
11,0,45,NO_COMPANY,NCY,Tripulante de Cabina,1809
8,15,88,LATAM INTER,LAT,Copiloto,1810
5,0,75,KALITTA AIR,KAI,Tripulante de Cabina,1811
25,47,38,KALITTA AIR,KAI,Copiloto,1812
59,48,101,BRITISH,BTA,Copiloto,1813
5,0,138,LATAM DOMESTICO,LUD,Tripulante de Cabina,1814
19,0,120,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,1815
0,37,49,NO_COMPANY,NCY,Copiloto,1816
15,12,77,LATAM INTER,LAT,Copiloto,1817
8,15,67,LATAM INTER,LAT,Piloto,1818
0,37,49,LACSA,LRC,Copiloto,1819
59,48,53,NO_COMPANY,NCY,Piloto,1820
24,35,112,IBERIA,IBE,Piloto,1821
30,0,112,LATAM CARGO,UCA,Paramedico,1822
25,36,141,LATAM ECUADOR,XLE,Copiloto,1823
22,0,28,LATAM ARGENTINA,LAM,Tripulante de Cabina,1824
51,0,52,KALITTA AIR,KAI,Tripulante de Cabina,1825
19,0,112,LATAM ECUADOR,XLE,Tripulante de Cabina,1826
13,0,144,KALITTA AIR,KAI,Tripulante de Cabina,1827
59,17,108,EASTERN AIRLINES,EAL,Piloto,1828
12,0,87,LAW,LAW,Tripulante de Cabina,1829
7,7,40,BRITISH,BTA,Piloto,1830
59,48,31,ALITALIA,AZI,Piloto,1831
59,48,53,ALITALIA,AZI,Piloto,1832
59,48,31,KALITTA AIR,KAI,Piloto,1833
5,0,40,ALITALIA,AZI,Tripulante de Cabina,1834
4,0,48,KALITTA AIR,KAI,Tripulante de Cabina,1835
59,17,59,EASTERN AIRLINES,EAL,Copiloto,1836
19,0,69,LATAM DOMESTICO,LUD,Tripulante de Cabina,1837
21,22,28,LATAM ECUADOR,XLE,Piloto,1838
59,17,51,BRITISH,BTA,Piloto,1839
56,0,47,KALITTA AIR,KAI,Tripulante de Cabina,1840
20,0,3,KOREAN AIR,KEA,Paramedico,1841
8,45,64,LATAM INTER,LAT,Copiloto,1842
51,0,52,NO_COMPANY,NCY,Tripulante de Cabina,1843
18,0,41,BRITISH,BTA,Tripulante de Cabina,1844
25,47,145,KALITTA AIR,KAI,Piloto,1845
59,17,98,QANTAS,QAF,Piloto,1846
20,0,24,KOREAN AIR,KEA,Paramedico,1847
59,17,74,UNITED,UAN,Piloto,1848
9,29,5,UNITED,UAN,Piloto,1849
39,0,16,LAW,LAW,Tripulante de Cabina,1850
30,0,6,LATAM ECUADOR,XLE,Paramedico,1851
13,0,144,KOREAN AIR,KEA,Tripulante de Cabina,1852
8,15,12,LATAM DOMESTICO,LUD,Piloto,1853
59,17,86,UNITED,UAN,Copiloto,1854
59,17,57,UNITED,UAN,Copiloto,1855
51,0,26,NO_COMPANY,NCY,Tripulante de Cabina,1856
25,47,21,EASTERN AIRLINES,EAL,Copiloto,1857
0,37,122,LACSA,LRC,Copiloto,1858
52,0,13,KALITTA AIR,KAI,Paramedico,1859
25,47,21,BRITISH,BTA,Copiloto,1860
15,46,70,EASTERN AIRLINES,EAL,Piloto,1861
28,0,79,LATAM INTER,LAT,Tripulante de Cabina,1862
17,28,36,ETHOPIAN AIRLINES,ETA,Piloto,1863
10,11,92,LATAM ARGENTINA,LAM,Copiloto,1864
2,0,121,LATAM DOMESTICO,LUD,Tripulante de Cabina,1865
59,48,86,ALITALIA,AZI,Copiloto,1866
50,0,2,LAW,LAW,Paramedico,1867
25,47,119,AEROVIAS DAP (centro/norte),ADC,Copiloto,1868
25,47,148,BRITISH,BTA,Copiloto,1869
54,0,83,KALITTA AIR,KAI,Piloto,1870
8,15,107,LATAM ECUADOR,XLE,Copiloto,1871
24,35,95,IBERIA,IBE,Copiloto,1872
38,40,90,UNITED,UAN,Piloto,1873
25,36,148,LATAM ECUADOR,XLE,Copiloto,1874
14,0,91,EASTERN AIRLINES,EAL,Tripulante de Cabina,1875
22,0,130,KALITTA AIR,KAI,Tripulante de Cabina,1876
0,37,22,NO_COMPANY,NCY,Copiloto,1877
37,25,91,OCEANAIR,COG,Copiloto,1878
34,41,34,UNITED,UAN,Piloto,1879
59,17,111,NO_COMPANY,NCY,Piloto,1880
56,0,94,OCEANAIR,COG,Tripulante de Cabina,1881
21,22,32,LATAM ECUADOR,XLE,Copiloto,1882
25,36,138,EASTERN AIRLINES,EAL,Copiloto,1883
52,0,120,ETHOPIAN AIRLINES,ETA,Paramedico,1884
23,49,44,MARTINAIR HOLLAND,MPH,Copiloto,1885
25,36,95,BRITISH,BTA,Piloto,1886
59,17,123,KOREAN AIR,KEA,Copiloto,1887
48,0,52,ALITALIA,AZI,Tripulante de Cabina,1888
7,7,103,NO_COMPANY,NCY,Piloto,1889
8,15,119,LACSA,LRC,Piloto,1890
40,0,83,ETHOPIAN AIRLINES,ETA,Paramedico,1891
18,0,76,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,1892
18,0,1,BRITISH,BTA,Tripulante de Cabina,1893
10,11,92,MARTINAIR HOLLAND,MPH,Copiloto,1894
46,0,137,UNITED,UAN,Tripulante de Cabina,1895
8,45,88,MARTINAIR HOLLAND,MPH,Copiloto,1896
24,35,146,ETHOPIAN AIRLINES,ETA,Copiloto,1897
59,48,126,LAW,LAW,Copiloto,1898
59,48,48,LATAM ARGENTINA,LAM,Piloto,1899
0,37,75,NO_COMPANY,NCY,Copiloto,1900
19,0,58,MARTINAIR HOLLAND,MPH,Tripulante de Cabina,1901
12,0,61,KOREAN AIR,KEA,Tripulante de Cabina,1902
1,0,37,LATAM ECUADOR,XLE,Tripulante de Cabina,1903
27,0,40,ALITALIA,AZI,Paramedico,1904
59,17,101,BRITISH,BTA,Copiloto,1905
22,0,136,OCEANAIR,COG,Tripulante de Cabina,1906
16,0,10,EASTERN AIRLINES,EAL,Tripulante de Cabina,1907
21,51,38,AEROVIAS DAP (centro/norte),ADC,Piloto,1908
56,0,115,BRITISH,BTA,Tripulante de Cabina,1909
7,7,51,AEROVIAS DAP (centro/norte),ADC,Copiloto,1910
59,48,74,EASTERN AIRLINES,EAL,Piloto,1911
2,0,9,LAW,LAW,Tripulante de Cabina,1912
40,0,88,LATAM INTER,LAT,Paramedico,1913
35,0,93,OCEANAIR,COG,Paramedico,1914
41,19,102,LATAM DOMESTICO,LUD,Piloto,1915
25,36,72,LATAM CARGO,UCA,Piloto,1916
21,22,61,AEROVIAS DAP (centro/norte),ADC,Piloto,1917
8,15,87,IBERIA,IBE,Copiloto,1918
13,0,38,KOREAN AIR,KEA,Tripulante de Cabina,1919
15,46,44,EASTERN AIRLINES,EAL,Piloto,1920
58,0,68,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,1921
25,47,29,LATAM ECUADOR,XLE,Piloto,1922
24,35,93,IBERIA,IBE,Copiloto,1923
59,17,3,LATAM ARGENTINA,LAM,Copiloto,1924
17,28,120,OCEANAIR,COG,Copiloto,1925
21,51,54,IBERIA,IBE,Piloto,1926
8,45,56,IBERIA,IBE,Piloto,1927
21,22,140,LATAM ECUADOR,XLE,Piloto,1928
19,0,37,MARTINAIR HOLLAND,MPH,Tripulante de Cabina,1929
59,48,48,BRITISH,BTA,Piloto,1930
25,36,142,EASTERN AIRLINES,EAL,Piloto,1931
56,0,131,IBERIA,IBE,Tripulante de Cabina,1932
9,29,106,QANTAS,QAF,Piloto,1933
58,0,122,LACSA,LRC,Tripulante de Cabina,1934
59,48,117,LATAM ARGENTINA,LAM,Copiloto,1935
22,0,36,UNITED,UAN,Tripulante de Cabina,1936
54,0,101,LATAM INTER,LAT,Piloto,1937
2,0,136,KALITTA AIR,KAI,Tripulante de Cabina,1938
34,2,6,OCEANAIR,COG,Piloto,1939
24,35,7,ETHOPIAN AIRLINES,ETA,Copiloto,1940
5,0,59,KALITTA AIR,KAI,Tripulante de Cabina,1941
59,48,59,UNITED,UAN,Copiloto,1942
8,15,87,LATAM ECUADOR,XLE,Copiloto,1943
8,45,144,IBERIA,IBE,Copiloto,1944
19,0,125,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,1945
59,48,65,KOREAN AIR,KEA,Piloto,1946
18,0,1,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,1947
59,48,13,NO_COMPANY,NCY,Piloto,1948
42,0,130,ALITALIA,AZI,Tripulante de Cabina,1949
21,51,135,AEROVIAS DAP (centro/norte),ADC,Piloto,1950
54,0,137,LATAM INTER,LAT,Copiloto,1951
38,31,90,EASTERN AIRLINES,EAL,Piloto,1952
19,0,120,LATAM ECUADOR,XLE,Tripulante de Cabina,1953
39,0,71,QANTAS,QAF,Tripulante de Cabina,1954
42,0,137,KALITTA AIR,KAI,Tripulante de Cabina,1955
16,0,25,EASTERN AIRLINES,EAL,Tripulante de Cabina,1956
31,50,14,LAW,LAW,Copiloto,1957
8,45,88,AEROVIAS DAP (centro/norte),ADC,Copiloto,1958
13,0,147,KOREAN AIR,KEA,Tripulante de Cabina,1959
53,0,56,BRITISH,BTA,Paramedico,1960
25,47,147,AEROVIAS DAP (centro/norte),ADC,Copiloto,1961
20,0,3,LACSA,LRC,Paramedico,1962
59,48,99,QANTAS,QAF,Copiloto,1963
25,47,55,EASTERN AIRLINES,EAL,Piloto,1964
25,47,38,LATAM CARGO,UCA,Copiloto,1965
22,0,8,LATAM ARGENTINA,LAM,Tripulante de Cabina,1966
59,48,1,QANTAS,QAF,Copiloto,1967
37,25,35,LATAM INTER,LAT,Piloto,1968
59,48,9,KOREAN AIR,KEA,Copiloto,1969
25,36,55,LATAM ECUADOR,XLE,Piloto,1970
0,37,72,ALITALIA,AZI,Copiloto,1971
17,28,41,EASTERN AIRLINES,EAL,Piloto,1972
40,0,25,LAW,LAW,Paramedico,1973
19,0,112,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,1974
59,17,86,ALITALIA,AZI,Copiloto,1975
25,47,138,EASTERN AIRLINES,EAL,Copiloto,1976
8,15,144,LACSA,LRC,Copiloto,1977
25,47,80,LATAM ECUADOR,XLE,Piloto,1978
8,15,132,LATAM DOMESTICO,LUD,Copiloto,1979
20,0,70,LACSA,LRC,Paramedico,1980
24,35,143,KOREAN AIR,KEA,Piloto,1981
5,0,38,KALITTA AIR,KAI,Tripulante de Cabina,1982
2,0,141,LAW,LAW,Tripulante de Cabina,1983
25,47,145,LATAM CARGO,UCA,Piloto,1984
20,0,63,KOREAN AIR,KEA,Paramedico,1985
59,17,98,UNITED,UAN,Piloto,1986
18,0,72,BRITISH,BTA,Tripulante de Cabina,1987
12,0,97,LAW,LAW,Tripulante de Cabina,1988
48,0,59,LAW,LAW,Tripulante de Cabina,1989
27,0,49,ALITALIA,AZI,Paramedico,1990
28,0,97,LATAM DOMESTICO,LUD,Tripulante de Cabina,1991
25,36,95,LATAM ECUADOR,XLE,Piloto,1992
59,48,57,OCEANAIR,COG,Copiloto,1993
52,0,120,LAW,LAW,Paramedico,1994
38,40,5,UNITED,UAN,Copiloto,1995
2,0,138,LATAM DOMESTICO,LUD,Tripulante de Cabina,1996
21,51,133,OCEANAIR,COG,Piloto,1997
19,0,135,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,1998
31,50,23,LATAM ECUADOR,XLE,Piloto,1999
59,17,123,UNITED,UAN,Copiloto,2000
19,0,10,LATAM ECUADOR,XLE,Tripulante de Cabina,2001
17,28,120,LATAM INTER,LAT,Copiloto,2002
40,0,11,LAW,LAW,Paramedico,2003
8,45,64,MARTINAIR HOLLAND,MPH,Copiloto,2004
51,0,96,LAW,LAW,Tripulante de Cabina,2005
59,17,126,LAW,LAW,Copiloto,2006
8,45,119,LATAM INTER,LAT,Piloto,2007
43,0,1,AEROVIAS DAP (centro/norte),ADC,Paramedico,2008
56,0,129,UNITED,UAN,Tripulante de Cabina,2009
56,0,131,KALITTA AIR,KAI,Tripulante de Cabina,2010
59,48,98,EASTERN AIRLINES,EAL,Piloto,2011
22,0,139,ALITALIA,AZI,Tripulante de Cabina,2012
7,7,51,ALITALIA,AZI,Copiloto,2013
25,36,145,AEROVIAS DAP (centro/norte),ADC,Piloto,2014
58,0,44,UNITED,UAN,Tripulante de Cabina,2015
15,46,130,LATAM INTER,LAT,Piloto,2016
21,51,111,LATAM ECUADOR,XLE,Copiloto,2017
59,17,108,NO_COMPANY,NCY,Piloto,2018
37,25,96,BRITISH,BTA,Piloto,2019
59,48,101,KOREAN AIR,KEA,Copiloto,2020
59,48,20,KOREAN AIR,KEA,Copiloto,2021
59,17,39,BRITISH,BTA,Piloto,2022
34,41,34,LATAM DOMESTICO,LUD,Piloto,2023
23,49,116,NO_COMPANY,NCY,Piloto,2024
26,0,52,LAW,LAW,Tripulante de Cabina,2025
59,48,111,KALITTA AIR,KAI,Piloto,2026
52,0,13,LAW,LAW,Paramedico,2027
59,48,51,OCEANAIR,COG,Piloto,2028
15,46,24,LATAM INTER,LAT,Piloto,2029
15,12,46,LATAM ARGENTINA,LAM,Piloto,2030
21,22,139,OCEANAIR,COG,Copiloto,2031
49,0,102,KALITTA AIR,KAI,Paramedico,2032
8,15,131,ETHOPIAN AIRLINES,ETA,Piloto,2033
2,0,46,BRITISH,BTA,Tripulante de Cabina,2034
8,45,120,LATAM CARGO,UCA,Piloto,2035
38,31,99,LATAM DOMESTICO,LUD,Piloto              ,2036
2,0,26,KALITTA AIR,KAI,Tripulante de Cabina,2037
25,36,94,AEROVIAS DAP (centro/norte),ADC,Copiloto,2038
59,48,111,BRITISH,BTA,Piloto,2039
22,0,74,ALITALIA,AZI,Tripulante de Cabina,2040
50,0,95,BRITISH,BTA,Paramedico,2041
59,48,3,LAW,LAW,Copiloto,2042
51,0,115,NO_COMPANY,NCY,Tripulante de Cabina,2043
37,25,35,OCEANAIR,COG,Piloto,2044
38,40,123,EASTERN AIRLINES,EAL,Piloto,2045
1,0,21,LATAM DOMESTICO,LUD,Tripulante de Cabina,2046
22,0,136,UNITED,UAN,Tripulante de Cabina,2047
14,0,29,EASTERN AIRLINES,EAL,Tripulante de Cabina,2048
37,25,3,QANTAS,QAF,Piloto,2049
8,15,120,LATAM ECUADOR,XLE,Piloto,2050
8,45,80,LATAM CARGO,UCA,Copiloto,2051
24,35,93,LATAM ECUADOR,XLE,Copiloto,2052
30,0,55,LATAM DOMESTICO,LUD,Paramedico,2053
2,0,137,LATAM DOMESTICO,LUD,Tripulante de Cabina,2054
59,17,65,KOREAN AIR,KEA,Piloto,2055
58,0,99,NO_COMPANY,NCY,Tripulante de Cabina,2056
56,0,46,UNITED,UAN,Tripulante de Cabina,2057
34,41,73,UNITED,UAN,Piloto,2058
58,0,68,LACSA,LRC,Tripulante de Cabina,2059
59,17,39,QANTAS,QAF,Piloto,2060
59,17,59,KALITTA AIR,KAI,Copiloto,2061
38,31,74,LATAM DOMESTICO,LUD,Copiloto,2062
37,25,113,QANTAS,QAF,Piloto,2063
59,48,20,QANTAS,QAF,Copiloto,2064
56,0,136,OCEANAIR,COG,Tripulante de Cabina,2065
8,45,110,LATAM ECUADOR,XLE,Piloto,2066
58,0,86,NO_COMPANY,NCY,Tripulante de Cabina,2067
59,17,20,UNITED,UAN,Copiloto,2068
59,17,17,ALITALIA,AZI,Piloto,2069
35,0,15,IBERIA,IBE,Paramedico,2070
59,48,53,LATAM ARGENTINA,LAM,Piloto,2071
18,0,103,LATAM CARGO,UCA,Tripulante de Cabina,2072
38,40,74,UNITED,UAN,Copiloto,2073
14,0,81,EASTERN AIRLINES,EAL,Tripulante de Cabina,2074
38,31,64,EASTERN AIRLINES,EAL,Piloto,2075
25,36,37,LATAM ECUADOR,XLE,Piloto,2076
34,41,6,OCEANAIR,COG,Piloto,2077
